,feature,importance
287,percent_pareto_interactions__allweek__day__call,-0.1357117472552257
288,percent_pareto_interactions__allweek__night__call,-0.09306150176931363
289,percent_pareto_interactions__allweek__night__text,-0.0805742818372282
290,percent_pareto_interactions__weekday__night__call,0.13476044505089146
291,percent_pareto_interactions__weekday__night__text,-0.14287184623975785
292,percent_pareto_interactions__weekend__day__call,0.09113560889249132
293,percent_pareto_interactions__weekend__day__text,-0.15937990279558498
294,percent_pareto_interactions__weekend__night__call,-0.19044743396792765
295,percent_pareto_interactions__weekend__night__text,-0.19686318757689292
296,percent_pareto_durations__weekday__allday__call,0.14699004288894613
297,percent_pareto_durations__weekday__day__call,-0.03131638125057784
298,percent_pareto_durations__weekday__night__call,0.0927395621869531
299,percent_pareto_durations__weekend__night__call,0.07251780069067403
300,number_of_interactions__allweek__day__call,-0.2223762693920453
301,number_of_interactions__allweek__day__text,0.03910511123052228
302,number_of_interactions__weekday__allday__call,-0.28660699821027213
303,number_of_interactions__weekday__day__call,-0.09215080279586453
304,number_of_interactions__weekday__day__text,-0.088606314684588
305,number_of_interactions__weekday__night__text,-0.1570073253355669
306,number_of_interactions__weekend__allday__call,0.0765861385061335
307,number_of_interactions__weekend__day__call,-0.02967329003828116
308,number_of_interaction_in__allweek__allday__call,0.07773929039570818
309,number_of_interaction_in__allweek__day__text,-0.37934129204796724
310,number_of_interaction_in__allweek__night__text,-0.012632933735950615
311,number_of_interaction_in__weekday__allday__text,-0.2827305123810369
312,number_of_interaction_in__weekday__day__call,-0.08497712713494679
313,number_of_interaction_in__weekday__day__text,0.057662441000599265
314,number_of_interaction_in__weekday__night__text,0.03805069744977152
315,number_of_interaction_in__weekend__allday__call,0.12873066208167933
316,number_of_interaction_in__weekend__day__call,0.0821533603414751
317,number_of_interaction_in__weekend__day__text,0.2905227126993693
318,number_of_interaction_out__allweek__allday__call,0.058502046911219865
319,number_of_interaction_out__allweek__allday__text,0.005878453826892941
320,number_of_interaction_out__allweek__day__call,0.11984135009109458
321,number_of_interaction_out__allweek__day__text,0.2984441623037031
322,number_of_interaction_out__allweek__night__text,0.0602331523005011
323,number_of_interaction_out__weekday__allday__call,-0.024966636261593532
324,number_of_interaction_out__weekday__day__call,0.002019075728729173
325,number_of_interaction_out__weekday__day__text,0.10847581046852779
326,number_of_interaction_out__weekday__night__call,-0.26397926433790386
327,number_of_interaction_out__weekend__allday__call,0.017282883684341808
328,number_of_interaction_out__weekend__day__call,-0.27173913376423353
329,number_of_interaction_out__weekend__night__text,0.08340578430994504
330,number_of_antennas__allweek__allday,-0.04604477493793376
331,number_of_antennas__allweek__day,0.052763689252001485
332,number_of_antennas__allweek__night,-0.06515188764396432
333,number_of_antennas__weekday__allday,0.061072230823585705
334,number_of_antennas__weekday__day,0.10268706507778838
