,feature,importance
380,amount_recharges__weekend__night__max,0.05356503156744376
381,interevent_time_recharges__allweek__allday__std,-0.011504003960994194
382,interevent_time_recharges__allweek__allday__skewness,-0.04257218765877265
383,interevent_time_recharges__allweek__day__std,-0.1073602015616111
384,interevent_time_recharges__allweek__day__skewness,0.10547534581450055
385,interevent_time_recharges__allweek__day__kurtosis,0.3195882040022275
386,interevent_time_recharges__allweek__day__min,0.16646287007475902
387,interevent_time_recharges__allweek__night__mean,-0.019789158659695837
388,interevent_time_recharges__allweek__night__std,0.07119378584888411
389,interevent_time_recharges__allweek__night__median,0.19763892832318966
390,interevent_time_recharges__allweek__night__min,-0.09207796844310073
391,interevent_time_recharges__allweek__night__max,0.3131742429320546
392,interevent_time_recharges__weekday__allday__std,0.040808913170700525
393,interevent_time_recharges__weekday__allday__median,-0.45929232432627914
394,interevent_time_recharges__weekday__allday__skewness,-0.07051073864082148
395,interevent_time_recharges__weekday__allday__kurtosis,-0.23279705489054725
396,interevent_time_recharges__weekday__allday__min,0.09515938639299772
397,interevent_time_recharges__weekday__allday__max,-0.14629365369296257
398,interevent_time_recharges__weekday__day__median,0.20955793484585425
399,interevent_time_recharges__weekday__day__skewness,0.10321697162414172
400,interevent_time_recharges__weekday__day__min,-0.11193215135454858
401,interevent_time_recharges__weekday__day__max,-0.009099081602686661
402,interevent_time_recharges__weekday__night__median,-0.3930618347427509
403,interevent_time_recharges__weekday__night__skewness,-0.08087870501310984
404,interevent_time_recharges__weekday__night__kurtosis,-0.09135783789613632
405,interevent_time_recharges__weekday__night__max,0.15430547236238892
406,interevent_time_recharges__weekend__allday__median,0.28162247963099185
407,interevent_time_recharges__weekend__allday__skewness,0.19366578080963445
408,interevent_time_recharges__weekend__allday__kurtosis,0.17052058944686552
409,interevent_time_recharges__weekend__allday__min,0.1798963852842851
410,interevent_time_recharges__weekend__day__std,0.1510038869571413
411,interevent_time_recharges__weekend__day__min,0.04633396375040606
412,interevent_time_recharges__weekend__day__max,0.16027578411631432
413,percent_pareto_recharges__allweek__day,-0.013256776732962444
414,percent_pareto_recharges__weekday__allday,0.06842987524306783
415,percent_pareto_recharges__weekday__day,-0.2283338081914012
416,percent_pareto_recharges__weekday__night,0.06516786540551267
417,percent_pareto_recharges__weekend__night,0.006573814254769185
418,number_of_recharges__allweek__night,0.03172885426650008
419,number_of_recharges__weekday__allday,-0.44514606421584213
420,number_of_recharges__weekday__day,-0.25209016827151065
421,number_of_recharges__weekday__night,0.2555907126280747
422,number_of_recharges__weekend__day,0.11386534788006127
